bigram,count
帮助_母女,1
不遗余力_帮助,1
形象_现实,1
法医_最后,1
前途无量_法医,1
成为_前途无量,1
大山_成为,1
才学_走出,1
过人_才学,1
凭着_过人,1
反抗_凭着,1
倔强_反抗,1
骨子里_倔强,1
最后_骨子里,1
妥协_最后,1
妥协_妥协,1
提叶敬山_形象,1
父母_意愿,1
不得不_提叶敬山,1
春雨_不得不,1
烟火_春雨,1
泥土_烟火,1
大山_泥土,1
出身_大山,1
一辈子_出身,1
埋葬_一辈子,1
最终_埋葬,1
手中_尸体,1
紧紧_手中,1
仍然_紧紧,1
死后_仍然,1
最后_服从,1
意愿_回到,1
重演_不遗余力,1
抱养_孩子,1
身上_重演,1
田芳芳_身上,1
人生_田芳芳,1
避免_人生,1
想要_避免,1
或许_想要,1
妥协_或许,1
懦弱_妥协,1
曾经_懦弱,1
反抗_曾经,1
或许_反抗,1
遇到_赵小娟,1
孩子_遇到,1
拐卖_抱养,1
回到_小镇,1
只不过_拐卖,1
告诉_只不过,1
去世_告诉,1
父母_去世,1
安排_父母,1
父母_安排,1
默默_服从,1
母爱_默默,1
父爱_母爱,1
体会_父爱,1
医生_体会,1
破落_诊所,1
小镇_破落,1
承受_公婆,1
赵小娟_日夜,1
印象_不深,1
男主林理洵_同事,1
厉鬼_狰狞,1
金刚怒目_厉鬼,1
古刹_金刚怒目,1
破败_古刹,1
置身_破败,1
心惊_置身,1
看去_心惊,1
细细_看去,1
屏幕_细细,1
透在_屏幕,1
经文_透在,1
一段_经文,1
惨白_一段,1
开篇_惨白,1
严经_开篇,1
痛苦_严经,1
死人债_喜食,1
二十六岁_死人债,1
献给_二十六岁,1
谨以此文_献给,1
文字_谨以此文,1
记下_一段,1
此地此时_记下,1
领域_此地此时,1
诡谲_领域,1
奇幻_诡谲,1
荒凉_奇幻,1
蜃景_荒凉,1
结出_蜃景,1
狰狞_本该,1
本该_受人,1
受人_礼拜,1
镇上_小卖部,1
刚入_刑警队,1
电话_刚入,1
报警_电话,1
含糊不清_报警,1
一通_含糊不清,1
接到_一通,1
火灾_接到,1
突发_火灾,1
葬礼_突发,1
家中_葬礼,1
横死_家中,1
东西_横死,1
王金财_东西,1
东西_镇上,1
礼拜_佛陀,1
顾名思义_东西,1
死人债_顾名思义,1
引子_死人债,1
人债_引子,1
以死_人债,1
弧度_以死,1
一丝_弧度,1
泛起_一丝,1
吸饱_泛起,1
猩红_吸饱,1
眼看_猩红,1
眯着_眼看,1
佛陀_眯着,1
却常_结出,1
地上_却常,1
干涸_地上,1
简练_关卡,1
生搬硬套_上来,1
智力题_生搬硬套,1
大街_智力题,1
解谜_大街,1
所谓_解谜,1
适中_所谓,1
设置_适中,1
难度_设置,1
冗杂_操作,1
多余_冗杂,1
流畅_多余,1
处理_十分,1
设计_处理,1
台词_简练,1
设计_紧密,1
剧本_台词,1
得当_剧本,1
节奏_得当,1
递进_节奏,1
情节_层层,1
感人_情节,1
朴实_感人,1
用心_朴实,1
细腻_用心,1
讲述_细腻,1
重要_讲述,1
内容_重要,1
表达_内容,1
上来_谜题,1
紧密_相扣,1
为伴_干涸,1
心情_十分,1
黄沙_为伴,1
时刻_黄沙,1
鬼哭_时刻,1
风声_鬼哭,1
深处_风声,1
戈壁_深处,1
聊以自慰_戈壁,1
祝福_聊以自慰,1
朋友_祝福,1
家人_朋友,1
幸而_家人,1
好受_幸而,1
十分_好受,1
日子_心情,1
相扣_代入,1
味道_日子,1
生日_味道,1
习惯_生日,1
早就_习惯,1
度过_早就,1
忙碌_度过,1
一阵_忙碌,1
今天_一阵,1
独立_佳作,1
难得一见_国产,1
确实_难得一见,1
十足_确实,1
代入_十足,1
刑警队_男主林理洵,1
同事_前往,1
借尸还魂_赵小娟,1
前往_案发现场,1
逐渐_拼凑出,1
线索_逐渐,1
一个个_线索,1
物件_一个个,1
一个个_物件,1
bgm_一个个,1
恐怖_bgm,1
方法_恐怖,1
采用_碎片,1
人心_采用,1
险恶_鬼怪,1
真相_险恶,1
灭门案_背后,1
逐渐_揭开,1
世界_逐渐,1
意外_进入,1
灵堂_意外,1
王金财_灵堂,1
关键_王金财,1
惨案_关键,1
破解_惨案,1
鬼域_破解,1
魍魉_鬼域,1
进入_魍魉,1
东西_进入,1
看不到_东西,1
正常人_看不到,1
自小_正常人,1
八字_自小,1
拼凑出_悲剧,1
全貌_本是,1
本是_鬼怪,1
交给_神婆,1
儿子_借尸还魂,1
巫术_死去,1
于用_巫术,1
赵小娟_于用,1
杀死_儿媳,1
鬼迷心窍_杀死,1
最后_鬼迷心窍,1
愈演愈烈_最后,1
形势_愈演愈烈,1
之后_形势,1
叫魂_之后,1
田宇_叫魂,1
神婆_死去,1
钱财_交给,1
鬼怪_吓人,1
大量_钱财,1
一次_大量,1
神婆_一次,1
笃信_神婆,1
迷信_笃信,1
病态_迷信,1
近乎_病态,1
夫妇_近乎,1
造成_这场,1
迷信_造成,1
却是_迷信,1
意外_却是,1
内核_意外,1
主角_八字,1
声音_主角,1
摇摆_声音,1
处处_透着,1
精神_问题,1
儿媳_精神,1
户主_儿媳,1
结论_户主,1
调查_结论,1
自尽_警方,1
儿媳_上吊,1
鼠药_儿媳,1
孙女_鼠药,1
妻子_孙女,1
户主_妻子,1
诡异_户主,1
透着_诡异,1
灭门案_处处,1
毒杀_三人后,1
一家_田家,1
惨案_一家,1
发生_灭门,1
不久前_发生,1
甚大_不久前,1
牵扯_甚大,1
田家_牵扯,1
王金财_田家,1
中林理洵_发现,1
整个_调查过程,1
引开_整个,1
调查_引开,1
案发现场_调查,1
问题_毒杀,1
三人后_畏罪自杀,1
重物_摇摆,1
尸体_运走,1
勒住_重物,1
绳子_勒住,1
话语_绳子,1
那头_话语,1
电话_那头,1
来电_电话,1
神秘_来电,1
接到_神秘,1
电话_接到,1
镇上_电话,1
夜里_镇上,1
那天_夜里,1
运走_那天,1
电话线_尸体,1
畏罪自杀_据说,1
剪掉_电话线,1
不得不_剪掉,1
法医_不得不,1
分开_最后,1
难以_分开,1
一起_难以,1
电话线_纠缠,1
头发_电话线,1
电话_头发,1
垂到_电话,1
头发_垂到,1
死时_头发,1
据说_死时,1
外面_真实,1
真实_广阔,1
世界_田芳芳,1
治疗_公婆,1
芳芳_问过,1
实现_芳芳,1
愿望_实现,1
肃然起敬_可惜,1
母亲_肃然起敬,1
一位_母亲,1
付出_一位,1
未来_付出,1
感受_芳芳,1
无助_我能,1
处境_无助,1
当时_处境,1
小娟_当时,1
不到_小娟,1
想象_不到,1
鱼肉_想象,1
反胃_鱼肉,1
干呕_反胃,1
那令_干呕,1
咽下_那令,1
附身_咽下,1
死去_田宇,1
假装_死去,1
镇小娟_假装,1
清潭_镇小娟,1
能带_芳芳,1
想象_能带,1
母亲_想象,1
一位_伟大,1
问过_小娟,1
小娟_条白,1
条白_裙子,1
城里_读书,1
医院_接受,1
田宇能_医院,1
发生_田宇能,1
不幸_发生,1
一连串_不幸,1
导致_一连串,1
公婆_导致,1
愚昧_公婆,1
根源_封建,1
祸害_根源,1
不好_祸害,1
教育_不好,1
读书_接受,1
孩子_城里,1
裙子_妈妈,1
有错_孩子,1
生活_有错,1
美好_生活,1
裙子_向往,1
那条_裙子,1
上吊_那条,1
小娟_上吊,1
讽刺_小娟,1
好看_讽刺,1
肯定_好看,1
起来_肯定,1
好看_起来,1
妈妈_好看,1
小娟_一位,1
期望_芳芳,1
孩子_期望,1
赵小娟_心疼,1
下场_真是,1
落得_下场,1
竟会_落得,1
最后_竟会,1
女人_最后,1
贤惠_女人,1
漂亮_贤惠,1
温柔_漂亮,1
想象_温柔,1
角色_很难,1
喜欢_角色,1
角色_喜欢,1
心疼_角色,1
胆小_尸体,1
惋惜_不免,1
吓人_胆小,1
突然_吓人,1
恐怖_突然,1
恰到好处_恐怖,1
配乐_恰到好处,1
优秀_配乐,1
高出_优秀,1
质量_高出,1
游后_整体,1
烟火_游后,1
best_love,1
met_best,1
ive_met,1
真是_令人,1
不免_感叹,1
一心_孩子,1
整体_颜色,1
小娟_一心,1
下来_孩子,1
灰暗_下来,1
灿烂_生活,1
原本_灿烂,1
小娟_原本,1
看出_小娟,1
家庭_看出,1
填补_家庭,1
撕下来_填补,1
装饰_撕下来,1
变灰_装饰,1
颜色_变灰,1
摄影棚_整体,1
感叹_两个,1
工作_摄影棚,1
摄影_工作,1
放弃_摄影,1
家庭_小娟,1
形容_家庭,1
只能_形容,1
地步_只能,1
这种_地步,1
封建_这种,1
一点_封建,1
多多少少_一点,1
害人不浅_多多少少,1
两个_害人不浅,1
接受_治疗,1
公婆_思想,1
田芳芳_点燃,1
思想_正常,1
太短_不想,1
缺点_太短,1
最大_缺点,1
难忘_最大,1
真是_难忘,1
心头_真是,1
萦绕在_心头,1
一直_萦绕在,1
忧伤_一直,1
淡淡的_忧伤,1
响起_淡淡的,1
是因为_最后,1
单薄_是因为,1
刻画_单薄,1
优秀_人物,1
影响_优秀,1
总体_影响,1
见仁见智_总体,1
协调_见仁见智,1
些微_协调,1
产生_些微,1
思想_产生,1
神秘_迷信,1
梦幻_神秘,1
相当_梦幻,1
看起来_相当,1
经历_看起来,1
主人公_经历,1
铺陈_主人公,1
不想_承认,1
承认_已经,1
结束_三个,1
感慨_一下,1
实况_印象,1
最火_实况,1
绽放_而出,1
高潮_烟火,1
到达_高潮,1
送别_到达,1
心情_最后,1
压抑_心情,1
一直_压抑,1
太多_意难平,1
有着_太多,1
人世间_烟火,1
烟火_人世间,1
最后_感慨,1
小时_根本,1
共鸣_最后,1
独有_共鸣,1
带给_独有,1
中国_带给,1
温情_中国,1
最多到_温情,1
感受_最多到,1
最后_感受,1
浓玩到_最后,1
元素_浓玩到,1
三伏_流程,1
希望_三伏,1
根本_过瘾,1
设定_铺陈,1
长篇_设定,1
很棒_长篇,1
表现_令人,1
恐怖_一味,1
制作_不错,1
度方_制作,1
流畅_度方,1
完整_流畅,1
烟火_完整,1
之光_烟火,1
崛起_之光,1
解谜_崛起,1
创意_一款,1
玩完_创意,1
叹为观止_太棒了,1
令人_叹为观止,1
拉满_配乐,1
scare_索然无味,1
表现力_拉满,1
小娟_那段,1
天空_小娟,1
上吊_尸体,1
念头_选择,1
自由_念头,1
放弃_追求,1
至死_放弃,1
小娟_至死,1
笑容_小娟,1
开心_笑容,1
小娟_开心,1
正常_希望,1
一味_jump,1
索然无味_专注,1
代入_很棒,1
要素_大概,1
相得益彰_代入,1
表现_相得益彰,1
玩法_表现,1
设置_相当,1
悬疑_设置,1
失望_悬疑,1
恐怕_失望,1
期待_恐怕,1
有所_期待,1
这方面_有所,1
推理_这方面,1
算不上_推理,1
大概_算不上,1
神秘主义_要素,1
专注_不俗,1
恐怖_神秘主义,1
大大_推荐,1
个人观点_大大,1
代表_个人观点,1
scare_代表,1
钟情_jump,1
朋友_钟情,1
选择_朋友,1
青睐_选择,1
惊吓_青睐,1
出其不意_惊吓,1
不烂_出其不意,1
不俗_不烂,1
everyone_ive,1
to_everyone,1
game_to,1
this_game,1
去往_一处,1
默默_去往,1
或许_默默,1
开放式_或许,1
留白_暗示,1
一处_留白,1
是因为_一处,1
高度_是因为,1
空气稀薄_高度,1
感到_空气稀薄,1
提到_感到,1
意境_提到,1
留白_意境,1
恰到好处_留白,1
忘记_恰到好处,1
有人_忘记,1
心中_有人,1
珍视_心中,1
记在_珍视,1
东西_记在,1
留下_东西,1
总会_留下,1
火花_总会,1
飞舞_火花,1
空中_飞舞,1
短如_空中,1
生命_短如,1
生命_陈老师,1
出新_生命,1
一处_地方,1
继续_未竟,1
未竟_陈老师,1
过于_完美,1
毕竟_烟火,1
合适_毕竟,1
评论_合适,1
相关_评论,1
却是_相关,1
生日礼物_却是,1
本文_生日礼物,1
东西_本文,1
真实世界_东西,1
属于_真实世界,1
希望_应该,1
像是_代表,1
完美_像是,1
陈青穗_形象,1
死去_观点,1
更何况_陈青穗,1
心扉_更何况,1
痛彻_心扉,1
殊途_痛彻,1
有人_殊途,1
绮丽_有人,1
情长_绮丽,1
人鬼_情长,1
一丝_人鬼,1
美感_一丝,1
窒息_美感,1
一种_窒息,1
观点_一种,1
滋养_出新,1
细雨_滋养,1
尘埃_春风,1
揭露_埋藏,1
林理洵_今天,1
身证_林理洵,1
或许_身证,1
失踪_或许,1
途中_失踪,1
死亡_真相,1
学生_死亡,1
寻找_学生,1
大案_寻找,1
倒卖_大案,1
后面_文物,1
灭门案_后面,1
埋藏_田家,1
最终_揭露,1
给林_老师,1
耀眼_最终,1
美的_耀眼,1
希望_美的,1
完全_代表,1
陈老师_完全,1
妥协_陈老师,1
代表_现实,1
叶敬山_代表,1
身形_叶敬山,1
照亮_身形,1
眼里_照亮,1
那灯_眼里,1
点燃_那灯,1
镇上_给林,1
老师_举办,1
随风飘_尘埃,1
从信_滑落,1
化为_随风飘,1
绚烂_化为,1
瞬间_绚烂,1
烟火_瞬间,1
春风化雨_烟火,1
标题_春风化雨,1
终章_标题,1
显出_终章,1
落幕_显出,1
烟火_落幕,1
全剧_绽放,1
响起_全剧,1
滑落_一首,1
照片_从信,1
记得_意外,1
最后_一张,1
人生_最后,1
孩子_人生,1
繁华_照亮,1
都市_繁华,1
抛弃_都市,1
准备_抛弃,1
辞职信_准备,1
留下_一封,1
失踪_留下,1
陈青穗_失踪,1
男主_陈青穗,1
意外_男主,1
烟火_却是,1
却是_生日,1
生日_之中,1
目光_遥遥地,1
一眼_今生,1
纸钱_一眼,1
白烛_纸钱,1
燃烧_白烛,1
穿过_燃烧,1
星空_穿过,1
穿过_星空,1
山峦_穿过,1
灰烬_山峦,1
穿透_灰烬,1
一眼_穿透,1
故乡_一眼,1
遥遥地_故乡,1
亲人_目光,1
走向_来世,1
昏暗_亲人,1
冥府_昏暗,1
拨开_冥府,1
流转_拨开,1
光芒_流转,1
祈祷_光芒,1
生人_祈祷,1
蜡烛_生人,1
烟花_蜡烛,1
道路_河灯,1
死去_指引,1
执着_死去,1
不约而同_执着,1
今生_走向,1
来世_田家,1
国家_文化,1
like_it,1
introduce_this,1
will_introduce,1
world_will,1
beautiful_world,1
to_beautiful,1
bring_to,1
will_bring,1
game_will,1
fantastic_game,1
this_fantastic,1
much_this,1
so_much,1
it_so,1
听懂_送别,1
老人_这种,1
最后_听懂,1
山外山_最后,1
天空_长亭,1
手动_滑稽,1
闷棍_手动,1
怨鬼_闷棍,1
还会_怨鬼,1
指不定_还会,1
亮堂_指不定,1
应该_亮堂,1
路上_应该,1
往来_路上,1
这种_往来,1
文化_不约而同,1
温情_制作,1
之中_触动,1
远向_无限,1
黑箱_踏进,1
终极_黑箱,1
死亡_终极,1
意义_死亡,1
实际上_意义,1
世界_实际上,1
讨论_死后,1
死亡_讨论,1
考虑_死亡,1
经常_考虑,1
死亡_经常,1
这墙_死亡,1
无限_这墙,1
无限_远向,1
领域_吞掉,1
深向_无限,1
无限_深向,1
向下_无限,1
无限_向下,1
向上_无限,1
这墙_向上,1
一堵_这墙,1
遇到_一堵,1
迎面_遇到,1
突然_迎面,1
平原_突然,1
东西_平原,1
触动_东西,1
踏进_领域,1
吞掉_信息,1
看个_评论,1
骨骸_恐怕,1
应该_卖太牛,1
记忆_延续,1
奇异_记忆,1
生命_奇异,1
一部分_生命,1
生命_一部分,1
记忆_生命,1
记忆_记忆,1
留下_记忆,1
生命_留下,1
证明_生命,1
最后_证明,1
恐怕_最后,1
一堆_骨骸,1
信息_逃离,1
留下来_一堆,1
一天_留下来,1
痕迹_一天,1
世界_是否,1
活过_世界,1
只在乎_活过,1
死后_只在乎,1
不在乎_死后,1
世界_不在乎,1
知晓_死后,1
无法_知晓,1
活人_永远,1
逃离_活人,1
家里_带来,1
到位_带入,1
收入_彩票,1
游玩_世界,1
削弱_推理,1
推进_削弱,1
遗憾_推进,1
凋零_遗憾,1
天空_凋零,1
送别_冷清,1
压抑_最后,1
小人物_压抑,1
一个个_小人物,1
人心_一个个,1
老师_恐怖,1
报复_支教,1
利益_报复,1
背景_利益,1
触及_背景,1
死亡_触及,1
一起_死亡,1
封建迷信_一起,1
痛苦_爷爷奶奶,1
儿子_痛苦,1
失去_儿子,1
缓解_失去,1
爷爷奶奶_缓解,1
帮助_爷爷奶奶,1
女儿_帮助,1
善良_可爱,1
法律制裁_善良,1
难逃_法律制裁,1
最终_难逃,1
部分_推理,1
推理_简单,1
简单_重要,1
废话_遗憾,1
xdm_进行,1
烦心事_xdm,1
最近_烦心事,1
建议_最近,1
压抑_建议,1
遗憾_十分,1
一丝_遗憾,1
人心_一丝,1
过后_人心,1
游玩_过后,1
遗憾_游玩,1
不仅仅_遗憾,1
遗憾_不仅仅,1
剩下_废话,1
重要_东西,1
可惜_剩下,1
感到_可惜,1
遗憾_感到,1
有着_遗憾,1
难免_有着,1
暗示_难免,1
提高_暗示,1
提示_提高,1
进行_提示,1
变色_进行,1
还会_变色,1
字体_还会,1
东西_字体,1
法律_最终,1
违反_法律,1
医生_违反,1
纸人_本土,1
压抑_绝对,1
环境_压抑,1
身临其境_环境,1
容易_身临其境,1
大多_容易,1
很少_大多,1
音乐_很少,1
进去_音乐,1
深深_代入,1
更是_深深,1
习俗_更是,1
物品_习俗,1
题材_物品,1
大声_纸人,1
整个_骨干,1
宿舍_大声,1
柜子_宿舍,1
匆匆忙忙_柜子,1
追逐战_匆匆忙忙,1
恐怖_追逐战,1
那种_传统,1
反应_那种,1
完美_反应,1
发生_完美,1
风格_发生,1
猪头_水彩,1
祭祀_猪头,1
花圈_祭祀,1
绝对_撑起,1
骨干_游玩,1
逃走_医生,1
美景_囚笼,1
母女俩_逃走,1
帮助_母女俩,1
压抑_帮助,1
解脱_压抑,1
绝望_解脱,1
无助_绝望,1
死亡_无助,1
母女俩_死亡,1
被害_母女俩,1
封建迷信_被害,1
镇子_爷爷奶奶,1
逃离_镇子,1
囚笼_想要,1
一定_美景,1
游玩_游玩,1
山水_一定,1
这间_山水,1
里田宇_这间,1
悲喜_里田宇,1
共同_悲喜,1
了解_共同,1
小人物_了解,1
简介_小人物,1
小说_简介,1
优秀_视觉,1
称得上_一款,1
一直_完全,1
之后_一直,1
进行_游玩,1
世界_地方,1
婀娜多姿_形态,1
地方_发生,1
首歌_黄昏时分,1
相思_响起,1
不舍_相思,1
离人_不舍,1
归不归道_离人,1
行人_归不归道,1
借问_行人,1
飞尽_借问,1
折尽花_飞尽,1
柳条_折尽花,1
一句_柳条,1
留丝_一句,1
柳即_留丝,1
习俗_柳即,1
相赠_习俗,1
离别_相赠,1
古人_离别,1
意象_古人,1
常见_意象,1
诗里_常见,1
赠别_诗里,1
柳是_赠别,1
送别_柳是,1
赠离_送别,1
链接_赠离,1
更加_链接,1
食用_更加,1
图片_食用,1
结合_图片,1
黄昏时分_暮霭,1
暮霭_沉沉,1
沉沉_林理洵,1
柳树_好种,1
人丁兴旺_意思,1
后代_人丁兴旺,1
成活_保佑,1
非常容易_成活,1
柳树_非常容易,1
坟头_柳树,1
习俗_坟头,1
插柳_丧葬,1
坟头_插柳,1
自古_坟头,1
文化_自古,1
好活_传统,1
好种_好活,1
习俗_柳树,1
林理洵_正站,1
一层_丧葬,1
气氛_一层,1
依依不舍_气氛,1
那种_依依不舍,1
歌词_那种,1
这句_歌词,1
柳笛声_这句,1
场景_晚风,1
送别_场景,1
陈老师_送别,1
